Created as New Dataset,Sample 002 By Administrator Date Tuesday, December 15 2020
cm-1,%T
945.00,64.70
944.00,65.02
943.00,65.33
942.00,65.65
941.00,65.93
940.00,66.19
939.00,66.42
938.00,66.62
937.00,66.78
936.00,66.90
935.00,67.03
934.00,67.18
933.00,67.33
932.00,67.47
931.00,67.58
930.00,67.67
929.00,67.75
928.00,67.85
927.00,67.96
926.00,68.07
925.00,68.15
924.00,68.18
923.00,68.17
922.00,68.17
921.00,68.17
920.00,68.21
919.00,68.28
918.00,68.37
917.00,68.41
916.00,68.43
915.00,68.47
914.00,68.55
913.00,68.64
912.00,68.69
911.00,68.72
910.00,68.76
909.00,68.81
908.00,68.90
907.00,69.02
906.00,69.16
905.00,69.27
904.00,69.31
903.00,69.31
902.00,69.32
901.00,69.32
900.00,69.31
899.00,69.29
898.00,69.25
897.00,69.20
896.00,69.14
895.00,69.08
894.00,69.04
893.00,69.02
892.00,69.00
891.00,68.98
890.00,68.93
889.00,68.84
888.00,68.73
887.00,68.63
886.00,68.57
885.00,68.52
884.00,68.46
883.00,68.39
882.00,68.33
881.00,68.28
880.00,68.21
879.00,68.12
878.00,68.02
877.00,67.91
876.00,67.81
875.00,67.74
874.00,67.69
873.00,67.63
872.00,67.50
871.00,67.35
870.00,67.23
869.00,67.15
868.00,67.09
867.00,67.02
866.00,66.92
865.00,66.79
864.00,66.64
863.00,66.48
862.00,66.33
861.00,66.20
860.00,66.09
859.00,66.01
858.00,65.96
857.00,65.90
856.00,65.78
855.00,65.62
854.00,65.44
853.00,65.26
852.00,65.10
851.00,64.95
850.00,64.78
849.00,64.58
848.00,64.35
847.00,64.15
846.00,63.99
845.00,63.83
844.00,63.66
843.00,63.50
842.00,63.38
841.00,63.30
840.00,63.26
839.00,63.23
838.00,63.18
837.00,63.06
836.00,62.87
835.00,62.64
834.00,62.44
833.00,62.25
832.00,62.09
831.00,61.96
830.00,61.89
829.00,61.82
828.00,61.74
827.00,61.64
826.00,61.54
825.00,61.43
824.00,61.29
823.00,61.14
822.00,61.01
821.00,60.86
820.00,60.66
819.00,60.45
818.00,60.24
817.00,60.03
816.00,59.84
815.00,59.69
814.00,59.59
813.00,59.49
812.00,59.33
811.00,59.16
810.00,59.01
809.00,58.90
808.00,58.79
807.00,58.70
806.00,58.63
805.00,58.54
804.00,58.39
803.00,58.18
802.00,57.98
801.00,57.83
800.00,57.72
799.00,57.64
798.00,57.56
797.00,57.45
796.00,57.31
795.00,57.15
794.00,57.02
793.00,56.89
792.00,56.76
791.00,56.62
790.00,56.46
789.00,56.29
788.00,56.12
787.00,55.97
786.00,55.85
785.00,55.71
784.00,55.51
783.00,55.29
782.00,55.11
781.00,55.00
780.00,54.94
779.00,54.89
778.00,54.82
777.00,54.71
776.00,54.57
775.00,54.42
774.00,54.28
773.00,54.11
772.00,53.92
771.00,53.76
770.00,53.64
769.00,53.54
768.00,53.40
767.00,53.24
766.00,53.11
765.00,53.02
764.00,52.95
763.00,52.89
762.00,52.81
761.00,52.68
760.00,52.50
759.00,52.33
758.00,52.19
757.00,52.08
756.00,51.95
755.00,51.82
754.00,51.73
753.00,51.64
752.00,51.54
751.00,51.41
750.00,51.29
749.00,51.14
748.00,50.96
747.00,50.78
746.00,50.64
745.00,50.52
744.00,50.39
743.00,50.26
742.00,50.15
741.00,50.09
740.00,50.03
739.00,49.98
738.00,49.94
737.00,49.88
736.00,49.79
735.00,49.67
734.00,49.53
733.00,49.39
732.00,49.24
731.00,49.08
730.00,48.93
729.00,48.79
728.00,48.67
727.00,48.57
726.00,48.48
725.00,48.38
724.00,48.29
723.00,48.23
722.00,48.18
721.00,48.11
720.00,47.97
719.00,47.81
718.00,47.67
717.00,47.56
716.00,47.49
715.00,47.45
714.00,47.38
713.00,47.21
712.00,46.97
711.00,46.71
710.00,46.49
709.00,46.29
708.00,46.13
707.00,46.06
706.00,46.08
705.00,46.13
704.00,46.16
703.00,46.17
702.00,46.14
701.00,46.02
700.00,45.83
699.00,45.64
698.00,45.50
697.00,45.39
696.00,45.28
695.00,45.23
694.00,45.26
693.00,45.26
692.00,45.15
691.00,44.98
690.00,44.83
689.00,44.77
688.00,44.71
687.00,44.60
686.00,44.42
685.00,44.27
684.00,44.23
683.00,44.31
682.00,44.41
681.00,44.39
680.00,44.24
679.00,44.11
678.00,44.07
677.00,44.05
676.00,43.95
675.00,43.80
674.00,43.70
673.00,43.69
672.00,43.74
671.00,43.81
670.00,43.83
669.00,43.64
668.00,43.22
667.00,42.95
666.00,42.98
665.00,43.12
664.00,43.22
663.00,43.21
662.00,43.08
661.00,42.86
660.00,42.64
659.00,42.53
658.00,42.57
657.00,42.65
656.00,42.69
655.00,42.63
654.00,42.46
653.00,42.15
652.00,41.84
651.00,41.71
650.00,41.81
649.00,41.97
648.00,42.06
647.00,42.09
646.00,42.10
645.00,42.06
644.00,41.99
643.00,42.01
642.00,42.10
641.00,42.06
640.00,41.79
639.00,41.49
638.00,41.35
637.00,41.31
636.00,41.25
635.00,41.23
634.00,41.32
633.00,41.40
632.00,41.38
631.00,41.30
630.00,41.23
629.00,41.05
628.00,40.75
627.00,40.54
626.00,40.59
625.00,40.76
624.00,40.86
623.00,40.90
622.00,40.91
621.00,40.78
620.00,40.46
619.00,40.19
618.00,40.14
617.00,40.19
616.00,40.23
615.00,40.37
614.00,40.54
613.00,40.38
612.00,39.79
611.00,39.25
610.00,39.21
609.00,39.50
608.00,39.71
607.00,39.74
606.00,39.73
605.00,39.77
604.00,39.90
603.00,40.21
602.00,40.47
601.00,40.28
600.00,39.59
599.00,38.99
598.00,38.85
597.00,38.85
596.00,38.47
595.00,37.77
594.00,37.23
593.00,37.13
592.00,37.49
591.00,38.26
590.00,39.13
589.00,39.56
588.00,39.37
587.00,38.96
586.00,38.86
585.00,39.07
584.00,39.16
583.00,39.08
582.00,39.12
581.00,39.34
580.00,39.54
579.00,39.61
578.00,39.44
577.00,38.76
576.00,37.63
575.00,36.80
574.00,36.71
573.00,36.81
572.00,36.58
571.00,36.16
570.00,35.70
569.00,34.85
568.00,33.57
567.00,32.77
566.00,33.23
565.00,34.38
564.00,35.41
563.00,36.33
562.00,37.46
561.00,38.56
560.00,39.11
559.00,38.82
558.00,37.84
557.00,36.54
556.00,35.47
555.00,35.21
554.00,35.65
553.00,36.07
552.00,36.15
551.00,36.13
550.00,35.81
